"GEO_ID","P002001","P002002","P002003","P002004","P002005","P002006","NAME"
"id","Total","Total!!Urban","Total!!Urban!!Inside urbanized areas","Total!!Urban!!Inside urban clusters","Total!!Rural","Total!!Not defined for this file","Geographic Area Name"
"8600000US34134","14112","14112","14112","0","0","0","ZCTA5 34134"
"8600000US34135","37315","35741","35741","0","1574","0","ZCTA5 34135"
"8600000US34137","227","0","0","0","227","0","ZCTA5 34137"
"8600000US34138","359","0","0","0","359","0","ZCTA5 34138"
"8600000US34139","561","0","0","0","561","0","ZCTA5 34139"
"8600000US34140","273","0","0","0","273","0","ZCTA5 34140"
"8600000US34141","232","0","0","0","232","0","ZCTA5 34141"
"8600000US34142","27304","23160","0","23160","4144","0","ZCTA5 34142"
"8600000US34145","16407","16128","16128","0","279","0","ZCTA5 34145"
"8600000US34201","3682","3682","3682","0","0","0","ZCTA5 34201"
"8600000US34202","19816","18722","18722","0","1094","0","ZCTA5 34202"
"8600000US34203","34862","34862","34862","0","0","0","ZCTA5 34203"
"8600000US34205","29656","29656","29656","0","0","0","ZCTA5 34205"
"8600000US34207","29728","29728","29728","0","0","0","ZCTA5 34207"
"8600000US34208","33121","32650","32650","0","471","0","ZCTA5 34208"
"8600000US34209","31816","31366","31366","0","450","0","ZCTA5 34209"
"8600000US34210","15916","15916","15916","0","0","0","ZCTA5 34210"
"8600000US34211","2775","1116","1116","0","1659","0","ZCTA5 34211"
"8600000US34212","15146","13432","13432","0","1714","0","ZCTA5 34212"
"8600000US34215","768","768","768","0","0","0","ZCTA5 34215"
"8600000US34216","1503","1503","1503","0","0","0","ZCTA5 34216"
"8600000US34217","5007","5007","5007","0","0","0","ZCTA5 34217"
"8600000US34219","17135","12758","12758","0","4377","0","ZCTA5 34219"
"8600000US34221","39457","37087","37087","0","2370","0","ZCTA5 34221"
"8600000US34222","11952","11951","11951","0","1","0","ZCTA5 34222"
"8600000US34223","16875","15277","15277","0","1598","0","ZCTA5 34223"
"8600000US34224","15394","15308","15308","0","86","0","ZCTA5 34224"
"8600000US34228","6888","6888","6888","0","0","0","ZCTA5 34228"
"8600000US34229","7192","7186","7186","0","6","0","ZCTA5 34229"
"8600000US34231","30268","30268","30268","0","0","0","ZCTA5 34231"
"8600000US34232","30969","30969","30969","0","0","0","ZCTA5 34232"
"8600000US34233","16653","16653","16653","0","0","0","ZCTA5 34233"
"8600000US34234","19788","19788","19788","0","0","0","ZCTA5 34234"
"8600000US34235","13640","13640","13640","0","0","0","ZCTA5 34235"
"8600000US34236","12394","12394","12394","0","0","0","ZCTA5 34236"
"8600000US34237","16304","16304","16304","0","0","0","ZCTA5 34237"
"8600000US34238","17500","17423","17423","0","77","0","ZCTA5 34238"
"8600000US34239","15038","15038","15038","0","0","0","ZCTA5 34239"
"8600000US34240","11501","6944","6944","0","4557","0","ZCTA5 34240"
"8600000US34241","13590","10743","10743","0","2847","0","ZCTA5 34241"
"8600000US34242","8865","8865","8865","0","0","0","ZCTA5 34242"
"8600000US34243","26115","26115","26115","0","0","0","ZCTA5 34243"
"8600000US34251","6351","0","0","0","6351","0","ZCTA5 34251"
"8600000US34266","31055","17270","0","17270","13785","0","ZCTA5 34266"
"8600000US34268","220","220","0","220","0","0","ZCTA5 34268"
"8600000US34269","3615","1251","1251","0","2364","0","ZCTA5 34269"
"8600000US34275","16245","14253","14253","0","1992","0","ZCTA5 34275"
"8600000US34285","17599","17599","17599","0","0","0","ZCTA5 34285"
"8600000US34286","17970","17136","17136","0","834","0","ZCTA5 34286"
"8600000US34287","23859","23751","23751","0","108","0","ZCTA5 34287"
"8600000US34288","10856","10288","10288","0","568","0","ZCTA5 34288"
"8600000US34289","2199","1801","1801","0","398","0","ZCTA5 34289"
"8600000US34291","7125","6204","6204","0","921","0","ZCTA5 34291"
"8600000US34292","13516","12659","12659","0","857","0","ZCTA5 34292"
"8600000US34293","33001","31530","31530","0","1471","0","ZCTA5 34293"
"8600000US34420","16287","12412","12412","0","3875","0","ZCTA5 34420"
"8600000US34428","9109","2241","657","1584","6868","0","ZCTA5 34428"
"8600000US34429","8563","6218","3815","2403","2345","0","ZCTA5 34429"
"8600000US34431","7815","3729","885","2844","4086","0","ZCTA5 34431"
"8600000US34432","12273","3605","1167","2438","8668","0","ZCTA5 34432"
"8600000US34433","6647","1666","1666","0","4981","0","ZCTA5 34433"
"8600000US34434","8191","6532","6532","0","1659","0","ZCTA5 34434"
"8600000US34436","7938","2731","2731","0","5207","0","ZCTA5 34436"
"8600000US34442","14568","11424","11424","0","3144","0","ZCTA5 34442"
"8600000US34445","44","0","0","0","44","0","ZCTA5 34445"
"8600000US34446","16326","13774","5446","8328","2552","0","ZCTA5 34446"
"8600000US34448","10797","4797","3908","889","6000","0","ZCTA5 34448"
"8600000US34449","2809","0","0","0","2809","0","ZCTA5 34449"
"8600000US34450","10293","7633","7633","0","2660","0","ZCTA5 34450"
"8600000US34452","11919","9138","9138","0","2781","0","ZCTA5 34452"
"8600000US34453","10112","8098","8098","0","2014","0","ZCTA5 34453"
"8600000US34461","10562","5000","5000","0","5562","0","ZCTA5 34461"
"8600000US34465","15870","13231","13231","0","2639","0","ZCTA5 34465"
"8600000US34470","17838","17838","17838","0","0","0","ZCTA5 34470"
"8600000US34471","25152","23993","23993","0","1159","0","ZCTA5 34471"
"8600000US34472","25968","24699","24699","0","1269","0","ZCTA5 34472"
"8600000US34473","17029","14033","0","14033","2996","0","ZCTA5 34473"
"8600000US34474","16062","14526","14526","0","1536","0","ZCTA5 34474"
"8600000US34475","12177","10082","10082","0","2095","0","ZCTA5 34475"
"8600000US34476","20862","18368","18368","0","2494","0","ZCTA5 34476"
"8600000US34479","13032","11711","11711","0","1321","0","ZCTA5 34479"
"8600000US34480","19068","15369","15369","0","3699","0","ZCTA5 34480"
"8600000US34481","17536","10695","10331","364","6841","0","ZCTA5 34481"
"8600000US34482","22500","10509","7934","2575","11991","0","ZCTA5 34482"
"8600000US34484","3069","1260","1260","0","1809","0","ZCTA5 34484"
"8600000US34488","10291","4003","1149","2854","6288","0","ZCTA5 34488"
"8600000US34491","27454","21703","21703","0","5751","0","ZCTA5 34491"
"8600000US34498","513","0","0","0","513","0","ZCTA5 34498"
"8600000US34601","22336","12239","12239","0","10097","0","ZCTA5 34601"
"8600000US34602","7346","0","0","0","7346","0","ZCTA5 34602"
"8600000US34604","10003","7806","7806","0","2197","0","ZCTA5 34604"
"8600000US34606","26208","26208","26208","0","0","0","ZCTA5 34606"
"8600000US34607","8133","3745","3745","0","4388","0","ZCTA5 34607"
"8600000US34608","31099","31099","31099","0","0","0","ZCTA5 34608"
"8600000US34609","37129","37054","37054","0","75","0","ZCTA5 34609"
"8600000US34610","12907","6819","6819","0","6088","0","ZCTA5 34610"
"8600000US34613","17814","16437","16437","0","1377","0","ZCTA5 34613"
"8600000US34614","6692","1759","1759","0","4933","0","ZCTA5 34614"
"8600000US34637","6297","4896","4896","0","1401","0","ZCTA5 34637"
"8600000US34638","20048","17955","17955","0","2093","0","ZCTA5 34638"
"8600000US34639","24092","23134","23134","0","958","0","ZCTA5 34639"
"8600000US34652","24147","24147","24147","0","0","0","ZCTA5 34652"
"8600000US34653","30756","30756","30756","0","0","0","ZCTA5 34653"
"8600000US34654","21716","20708","20708","0","1008","0","ZCTA5 34654"
"8600000US34655","38464","36697","36697","0","1767","0","ZCTA5 34655"
"8600000US34661","297","0","0","0","297","0","ZCTA5 34661"
"8600000US34667","32144","30164","30164","0","1980","0","ZCTA5 34667"
"8600000US34668","42619","41507","41507","0","1112","0","ZCTA5 34668"
"8600000US34669","12648","10659","10659","0","1989","0","ZCTA5 34669"
"8600000US34677","20842","20842","20842","0","0","0","ZCTA5 34677"
"8600000US34679","99","0","0","0","99","0","ZCTA5 34679"
"8600000US34681","1294","1294","1294","0","0","0","ZCTA5 34681"
"8600000US34683","31268","31268","31268","0","0","0","ZCTA5 34683"
"8600000US34684","25847","25847","25847","0","0","0","ZCTA5 34684"
"8600000US34685","17286","17121","17121","0","165","0","ZCTA5 34685"
"8600000US34688","7274","5184","5184","0","2090","0","ZCTA5 34688"
"8600000US34689","26132","26132","26132","0","0","0","ZCTA5 34689"
"8600000US34690","13137","13137","13137","0","0","0","ZCTA5 34690"
"8600000US34691","21079","20969","20969","0","110","0","ZCTA5 34691"
"8600000US34695","17496","17496","17496","0","0","0","ZCTA5 34695"
"8600000US34698","37240","36988","36988","0","252","0","ZCTA5 34698"
"8600000US34705","2500","1764","1764","0","736","0","ZCTA5 34705"
"8600000US34711","51847","50024","50024","0","1823","0","ZCTA5 34711"
"8600000US34714","14685","12561","0","12561","2124","0","ZCTA5 34714"
"8600000US34715","15455","11718","11718","0","3737","0","ZCTA5 34715"
"8600000US34731","10815","8632","8632","0","2183","0","ZCTA5 34731"
"8600000US34734","3835","3835","3835","0","0","0","ZCTA5 34734"
"8600000US34736","13961","8437","8437","0","5524","0","ZCTA5 34736"
"8600000US34737","2523","939","939","0","1584","0","ZCTA5 34737"
"8600000US34739","793","0","0","0","793","0","ZCTA5 34739"
"8600000US34741","40828","40828","40828","0","0","0","ZCTA5 34741"
"8600000US34743","33632","33632","33632","0","0","0","ZCTA5 34743"
"8600000US34744","44142","43262","43262","0","880","0","ZCTA5 34744"
"8600000US34746","35022","32237","32237","0","2785","0","ZCTA5 34746"
"8600000US34747","13692","10842","7876","2966","2850","0","ZCTA5 34747"
"8600000US34748","38246","37111","37111","0","1135","0","ZCTA5 34748"
"8600000US34753","5353","4097","4097","0","1256","0","ZCTA5 34753"
"8600000US34756","3006","2310","2310","0","696","0","ZCTA5 34756"
"8600000US34758","30879","29803","7668","22135","1076","0","ZCTA5 34758"
"8600000US34759","30170","25288","0","25288","4882","0","ZCTA5 34759"
"8600000US34760","875","875","875","0","0","0","ZCTA5 34760"
"8600000US34761","37500","37500","37500","0","0","0","ZCTA5 34761"
"8600000US34762","622","470","470","0","152","0","ZCTA5 34762"
"8600000US34769","21399","21374","21374","0","25","0","ZCTA5 34769"
"8600000US34771","14280","9224","9224","0","5056","0","ZCTA5 34771"
"8600000US34772","22770","19620","19620","0","3150","0","ZCTA5 34772"
"8600000US34773","2983","0","0","0","2983","0","ZCTA5 34773"
"8600000US34785","17406","7470","7470","0","9936","0","ZCTA5 34785"
"8600000US34786","28092","28092","28092","0","0","0","ZCTA5 34786"
"8600000US34787","46083","43598","42107","1491","2485","0","ZCTA5 34787"
"8600000US34788","17519","14919","14919","0","2600","0","ZCTA5 34788"
"8600000US34797","1293","923","923","0","370","0","ZCTA5 34797"
"8600000US34945","5514","1605","1605","0","3909","0","ZCTA5 34945"
"8600000US34946","6025","5834","5834","0","191","0","ZCTA5 34946"
"8600000US34947","12186","11835","11835","0","351","0","ZCTA5 34947"
"8600000US34949","7103","7067","7067","0","36","0","ZCTA5 34949"
"8600000US34950","15436","15436","15436","0","0","0","ZCTA5 34950"
"8600000US34951","14115","11241","11241","0","2874","0","ZCTA5 34951"
"8600000US34952","38285","38118","38118","0","167","0","ZCTA5 34952"
"8600000US34953","61494","61494","61494","0","0","0","ZCTA5 34953"
"8600000US34956","9874","6503","0","6503","3371","0","ZCTA5 34956"
"8600000US34957","22257","22257","22257","0","0","0","ZCTA5 34957"
"8600000US34972","20180","9926","0","9926","10254","0","ZCTA5 34972"
"8600000US34974","23661","15452","0","15452","8209","0","ZCTA5 34974"
"8600000US34981","4239","3678","3678","0","561","0","ZCTA5 34981"
"8600000US34982","24544","24492","24492","0","52","0","ZCTA5 34982"
"8600000US34983","38480","38480","38480","0","0","0","ZCTA5 34983"
"8600000US34984","13764","13764","13764","0","0","0","ZCTA5 34984"
"8600000US34986","23297","23171","23171","0","126","0","ZCTA5 34986"
"8600000US34987","6118","5088","5088","0","1030","0","ZCTA5 34987"
"8600000US34990","27707","24103","24103","0","3604","0","ZCTA5 34990"
"8600000US34994","15967","15967","15967","0","0","0","ZCTA5 34994"
"8600000US34996","10649","10649","10649","0","0","0","ZCTA5 34996"
"8600000US34997","40405","39648","39648","0","757","0","ZCTA5 34997"
"8600000US35004","10427","6676","6676","0","3751","0","ZCTA5 35004"
"8600000US35005","7942","6334","6334","0","1608","0","ZCTA5 35005"
"8600000US35006","3121","0","0","0","3121","0","ZCTA5 35006"
"8600000US35007","26225","23735","23735","0","2490","0","ZCTA5 35007"
"8600000US35010","20816","9400","0","9400","11416","0","ZCTA5 35010"
"8600000US35013","124","124","0","124","0","0","ZCTA5 35013"
"8600000US35014","4546","0","0","0","4546","0","ZCTA5 35014"
"8600000US35016","16778","7933","0","7933","8845","0","ZCTA5 35016"
"8600000US35019","2117","0","0","0","2117","0","ZCTA5 35019"
"8600000US35020","27139","27053","27053","0","86","0","ZCTA5 35020"
"8600000US35022","18888","13243","13243","0","5645","0","ZCTA5 35022"
"8600000US35023","25436","15862","15862","0","9574","0","ZCTA5 35023"
"8600000US35031","7933","0","0","0","7933","0","ZCTA5 35031"
"8600000US35032","66","66","0","66","0","0","ZCTA5 35032"
"8600000US35033","3403","0","0","0","3403","0","ZCTA5 35033"
"8600000US35034","5541","3321","0","3321","2220","0","ZCTA5 35034"
"8600000US35035","1581","0","0","0","1581","0","ZCTA5 35035"
"8600000US35036","297","244","244","0","53","0","ZCTA5 35036"
"8600000US35040","14965","11808","11808","0","3157","0","ZCTA5 35040"
"8600000US35042","5831","2204","0","2204","3627","0","ZCTA5 35042"
"8600000US35043","9234","2174","2174","0","7060","0","ZCTA5 35043"
"8600000US35044","7713","4494","0","4494","3219","0","ZCTA5 35044"
"8600000US35045","14870","5677","0","5677","9193","0","ZCTA5 35045"
"8600000US35046","5108","0","0","0","5108","0","ZCTA5 35046"
"8600000US35049","3996","0","0","0","3996","0","ZCTA5 35049"
"8600000US35051","8787","2642","0","2642","6145","0","ZCTA5 35051"
"8600000US35052","277","0","0","0","277","0","ZCTA5 35052"
"8600000US35053","2617","0","0","0","2617","0","ZCTA5 35053"
"8600000US35054","4101","1368","0","1368","2733","0","ZCTA5 35054"
"8600000US35055","19427","14390","0","14390","5037","0","ZCTA5 35055"
"8600000US35057","12630","1125","0","1125","11505","0","ZCTA5 35057"
"8600000US35058","9936","2104","0","2104","7832","0","ZCTA5 35058"
"8600000US35060","414","400","400","0","14","0","ZCTA5 35060"
"8600000US35061","1465","1465","1465","0","0","0","ZCTA5 35061"
"8600000US35062","7944","1809","0","1809","6135","0","ZCTA5 35062"
"8600000US35063","3866","65","0","65","3801","0","ZCTA5 35063"
"8600000US35064","11458","11458","11458","0","0","0","ZCTA5 35064"
"8600000US35068","7232","6831","6831","0","401","0","ZCTA5 35068"
"8600000US35070","265","0","0","0","265","0","ZCTA5 35070"
"8600000US35071","15661","13470","13470","0","2191","0","ZCTA5 35071"
"8600000US35072","5193","0","0","0","5193","0","ZCTA5 35072"
"8600000US35073","2382","1346","1346","0","1036","0","ZCTA5 35073"
"8600000US35074","93","93","0","93","0","0","ZCTA5 35074"
"8600000US35077","13142","3297","0","3297","9845","0","ZCTA5 35077"
"8600000US35078","2082","0","0","0","2082","0","ZCTA5 35078"
"8600000US35079","8810","0","0","0","8810","0","ZCTA5 35079"
"8600000US35080","15881","13892","13892","0","1989","0","ZCTA5 35080"
"8600000US35082","7","0","0","0","7","0","ZCTA5 35082"
"8600000US35083","3268","0","0","0","3268","0","ZCTA5 35083"
"8600000US35085","8933","0","0","0","8933","0","ZCTA5 35085"
"8600000US35087","2115","0","0","0","2115","0","ZCTA5 35087"
"8600000US35089","2238","0","0","0","2238","0","ZCTA5 35089"
"8600000US35091","2719","1040","1040","0","1679","0","ZCTA5 35091"
"8600000US35094","14212","9477","9477","0","4735","0","ZCTA5 35094"
"8600000US35096","7815","0","0","0","7815","0","ZCTA5 35096"
"8600000US35097","1748","0","0","0","1748","0","ZCTA5 35097"
"8600000US35098","1375","0","0","0","1375","0","ZCTA5 35098"
"8600000US35111","16140","8062","2855","5207","8078","0","ZCTA5 35111"
"8600000US35112","801","0","0","0","801","0","ZCTA5 35112"
"8600000US35114","7172","6868","6868","0","304","0","ZCTA5 35114"
"8600000US35115","14118","7167","7167","0","6951","0","ZCTA5 35115"
"8600000US35116","4240","2076","2076","0","2164","0","ZCTA5 35116"
"8600000US35117","5367","3968","3968","0","1399","0","ZCTA5 35117"
"8600000US35118","3138","1501","1501","0","1637","0","ZCTA5 35118"
"8600000US35119","116","95","95","0","21","0","ZCTA5 35119"
"8600000US35120","13842","0","0","0","13842","0","ZCTA5 35120"
"8600000US35121","15570","5250","0","5250","10320","0","ZCTA5 35121"
"8600000US35124","23020","22111","22111","0","909","0","ZCTA5 35124"
"8600000US35125","10456","4886","0","4886","5570","0","ZCTA5 35125"
"8600000US35126","21725","15697","15697","0","6028","0","ZCTA5 35126"
"8600000US35127","10099","9912","9912","0","187","0","ZCTA5 35127"
"8600000US35128","10197","4025","0","4025","6172","0","ZCTA5 35128"
"8600000US35130","3233","195","0","195","3038","0","ZCTA5 35130"
"8600000US35131","4159","0","0","0","4159","0","ZCTA5 35131"
"8600000US35133","3907","382","382","0","3525","0","ZCTA5 35133"
"8600000US35135","1812","817","0","817","995","0","ZCTA5 35135"
"8600000US35136","1796","0","0","0","1796","0","ZCTA5 35136"
"8600000US35139","150","0","0","0","150","0","ZCTA5 35139"
"8600000US35143","3281","0","0","0","3281","0","ZCTA5 35143"
"8600000US35146","10948","2775","0","2775","8173","0","ZCTA5 35146"
"8600000US35147","5468","2770","2770","0","2698","0","ZCTA5 35147"
"8600000US35148","2702","1974","0","1974","728","0","ZCTA5 35148"
"8600000US35149","630","0","0","0","630","0","ZCTA5 35149"
"8600000US35150","18472","12171","0","12171","6301","0","ZCTA5 35150"
"8600000US35151","7632","1260","0","1260","6372","0","ZCTA5 35151"
"8600000US35160","26822","13493","0","13493","13329","0","ZCTA5 35160"
"8600000US35171","3281","108","0","108","3173","0","ZCTA5 35171"
"8600000US35172","2986","0","0","0","2986","0","ZCTA5 35172"
"8600000US35173","25176","19630","19630","0","5546","0","ZCTA5 35173"
"8600000US35175","5041","8","0","8","5033","0","ZCTA5 35175"
"8600000US35176","921","0","0","0","921","0","ZCTA5 35176"
"8600000US35178","3378","0","0","0","3378","0","ZCTA5 35178"
"8600000US35179","8958","388","0","388","8570","0","ZCTA5 35179"
